measure,hazard,haz_type,x_ent,m_fut_cost,x_haz_today,x_haz_fut,ben_aai_Assets,bcr_aai_Assets,npv_aai_Assets,ben_rp250_Assets,bcr_rp250_Assets,npv_rp250_Assets,cost_Assets,approv,feas
Seawall,TCs,TC,1.38359375,0.9911761980550076,1.99609375,3.35546875,221160382.79650787,0.025130619879271034,152844023757.3306,-0.0009015979302587235,-1.0244924783891838e-13,5583801052684.11,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39140625,0.7733773190790347,3.09765625,2.51171875,138363289.39860827,0.020150052383917205,228683598679.9973,-0.0009015979302587235,-1.3130105248948604e-13,6186099422679.841,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39140625,0.9155584922624742,1.55078125,2.86328125,199908498.99728295,0.02459188932428724,106570552133.2969,-0.00040329870015786784,-4.9612082771158166e-14,3297931869433.3354,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39140625,1.0287881432831012,1.55078125,2.86328125,199908498.99728295,0.021885276632153325,106570552133.2969,-0.00040329870015786784,-4.415171772393108e-14,3297931869433.3354,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39140625,1.0287881432831012,1.55078125,3.07421875,218071527.0239239,0.023873700810386957,107951508479.97581,-0.00040329870015786784,-4.415171772393108e-14,3297931869433.3354,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39140625,1.0287881432831012,3.66015625,2.86328125,343625486.0797779,0.03761890494118664,251976341224.232,-0.0009015979302587235,-9.870375803760714e-14,6186099422679.841,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39140625,1.0455933915613138,3.61328125,1.55078125,138484329.38711,0.014917104603946449,212565762554.36673,-0.0009015979302587235,-9.711734674885776e-14,6186099422679.841,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39921875,0.8939819520564645,3.68359375,1.69140625,158526876.1758778,0.01997196899474062,223695951589.87784,-0.0009015979302587235,-1.1358759059171774e-13,6209053811077.573,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39921875,0.9752714784659196,2.55859375,1.29296875,17708295.769541204,0.00204502196082104,147181833335.67276,-0.0006643989734678078,-7.672734345366227e-14,5852339781755.317,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39921875,0.9752714784659196,2.55859375,3.89453125,233443935.35781687,0.02695900162501021,208854476035.46375,-0.0009015979302587235,-1.0411998936573307e-13,6209053811077.573,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39921875,0.9752714784659196,3.26171875,1.29296875,69905200.8534059,0.008072920894325259,180107503775.6146,-0.0006643989734678078,-7.672734345366227e-14,5852339781755.317,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39921875,1.0088238019449924,2.55859375,1.29296875,17708295.769541204,0.0019770068741240504,147181833335.67276,-0.0006643989734678078,-7.417547994460961e-14,5852339781755.317,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.39921875,1.13915374879959,2.60546875,3.02734375,235013702.58216614,0.023235797003135213,211674254503.0215,-0.0009015979302587235,-8.914095755167378e-14,6209053811077.573,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.40703125,0.923674695626743,3.19140625,3.47265625,278420557.68572575,0.033949156283073545,240192455522.77573,-0.00023719895679091574,-2.892280843488038e-14,6232008199475.306,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.40703125,0.9522228011096114,1.08203125,2.25390625,44651121.07661911,0.005281296176217347,81446000580.81738,-0.00021643648887004666,-2.5599921648145015e-14,2230294260234.056,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.40703125,0.9522228011096114,3.66015625,1.71484375,154433098.012589,0.018266213934824704,225163662490.86395,-0.00023719895679091574,-2.8055688486589285e-14,6232008199475.306,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.40703125,0.9522228011096114,3.66015625,2.25390625,190664857.9715516,0.02255167532336511,243961908871.30673,-0.00023719895679091574,-2.8055688486589285e-14,6232008199475.306,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.40703125,0.9671042087359509,3.66015625,2.25390625,190664857.9715516,0.02220465928299186,243961908871.30673,-0.00023719895679091574,-2.7623978922268152e-14,6232008199475.306,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.40703125,1.076325304373257,1.17578125,2.37109375,62371146.05000812,0.006526598639795277,85438989364.29892,-0.00019567402094917768,-2.0475586546802106e-14,2312982441417.4536,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.41484375,0.9990208326838654,3.77734375,1.94921875,193935780.9803666,0.021864025807987793,237451768276.57745,-0.00023719895679091574,-2.6741450632203803e-14,6254962587873.04,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.41484375,1.043431116117521,1.43359375,3.77734375,217793964.13993844,0.02350870946118942,101542760863.04665,-0.00023719895679091574,-2.5603286949274575e-14,2847594003900.5767,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.41484375,1.043431116117521,1.85546875,2.44140625,76859762.369031,0.008296252974341589,133368321078.82062,-0.00023719895679091574,-2.5603286949274575e-14,5426308254347.636,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.41484375,1.043431116117521,1.85546875,3.77734375,219926939.39515474,0.023738943093975347,140606968463.6087,-0.00023719895679091574,-2.5603286949274575e-14,5426308254347.636,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.41484375,1.1169536610207143,2.04296875,3.42578125,221735873.302806,0.022358750892509917,159815649393.83136,-0.0009015979302587235,-9.09126846621179e-14,5763111546573.948,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.41484375,1.1250991715462546,1.85546875,3.77734375,219926939.39515474,0.02201579426456691,140606968463.6087,-0.00023719895679091574,-2.3744810193970017e-14,5426308254347.636,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.42265625,0.86084625120041,1.26953125,2.58203125,105335911.69286974,0.013781535195091,90301775116.36511,-0.00023719895679091574,-3.103372552358279e-14,2455952529547.737,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.42265625,0.9262695999561346,2.95703125,3.89453125,256702283.35500717,0.031213254506542457,231650491389.87363,0.0004272000166768923,5.1944621105275903e-14,6277916976270.772,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.42265625,0.9455267487011825,2.62890625,2.79296875,194463367.930047,0.02316384852241167,212699439193.7975,0.0004272000166768923,5.0886686682475586e-14,6277916976270.772,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.42265625,1.1250991715462546,2.81640625,3.89453125,245644908.2551467,0.024590292472386716,225148919849.81873,0.0004272000166768923,4.276487320218316e-14,6277916976270.772,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.42265625,1.1250991715462546,2.95703125,2.23046875,80766115.56546998,0.008085094935290117,219689883882.76465,0.0004272000166768923,4.276487320218316e-14,6277916976270.772,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.42265625,1.1250991715462546,2.95703125,3.89453125,256702283.35500717,0.02569719140879794,231650491389.87363,0.0004272000166768923,4.276487320218316e-14,6277916976270.772,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43046875,0.8830463389792857,1.15234375,1.55078125,4734590.508439237,0.0006038730685067991,53798256214.91257,-0.00019567402094917768,-2.4957231517070718e-14,2286883912762.0356,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43046875,0.8830463389792857,1.15234375,2.32421875,54937895.13094046,0.007007050609950658,84217063338.87526,-0.00019567402094917768,-2.4957231517070718e-14,2286883912762.0356,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43046875,0.8830463389792857,3.16796875,2.32421875,114480394.42537683,0.014601395187671739,232511557546.5222,-0.00023719895679091574,-3.025352702174037e-14,6300871364668.508,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43046875,1.0009791673161346,1.15234375,2.32421875,54937895.13094046,0.006181497667678546,84217063338.87526,-0.00019567402094917768,-2.201683375818696e-14,2286883912762.0356,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43828125,0.9006184092139117,2.25390625,1.03515625,8002835.535439784,0.0010008057791556521,104338265024.47702,0.0006643989734678078,8.308734190113834e-14,4785876194844.103,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43828125,0.9006184092139117,2.25390625,3.68359375,225049793.55587742,0.028143916364530328,186149566491.32175,0.0004272000166768923,5.342409495388058e-14,6263533059333.404,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43828125,0.9006184092139117,2.48828125,1.03515625,14551229.947416723,0.0018197243915243307,125601133813.01204,0.0006643989734678078,8.308734190113834e-14,4846168888576.939,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43828125,0.9587110398556346,2.25390625,1.03515625,8002835.535439784,0.0009401624381951206,104338265024.47702,0.0006643989734678078,7.805270470243434e-14,4785876194844.103,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43828125,1.0009791673161346,2.34765625,2.44140625,84399366.22392026,0.00949644110359966,188169568264.5478,0.0004272000166768923,4.806765713222986e-14,6323825753066.238,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.43828125,1.0147404821612356,1.64453125,2.27734375,48956910.65368763,0.005433826289886121,106344412275.70132,-0.00023719895679091574,-2.6327190791540578e-14,3932639284966.1353,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.44609375,1.0412889601443653,2.13671875,3.51953125,222912505.96068275,0.02411070463547038,171784239151.76797,0.0004272000166768923,4.620688901223559e-14,6049096295093.889,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.44609375,1.076325304373257,1.43359375,3.91796875,217802748.5218919,0.022791165663476973,101781784005.9797,-0.00040329870015786784,-4.220170566965558e-14,2864152174079.6387,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.45390625,0.8554927420181926,1.78515625,2.69921875,146398627.15549052,0.019273802633401418,130149059363.77983,-0.0009015979302587235,-1.1869797483847608e-13,5126766691068.794,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.45390625,0.9288157804060581,2.67578125,2.48828125,103781947.39415883,0.012584586867244642,213941486232.42953,-0.00023719895679091574,-2.8762717905244235e-14,6369734529861.706,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.45390625,0.9477845122401999,3.23828125,2.67578125,204794940.28225675,0.024336400710873247,242671915428.87787,-0.00023719895679091574,-2.818706776988164e-14,6369734529861.706,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.45390625,0.9477845122401999,3.23828125,3.63671875,285639269.4551521,0.033943376289672644,246846970122.35056,-0.00023719895679091574,-2.818706776988164e-14,6369734529861.706,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.45390625,0.9477845122401999,3.47265625,2.67578125,245543543.3612924,0.029178680171356833,251788664001.3347,-0.00023719895679091574,-2.818706776988164e-14,6369734529861.706,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.45390625,1.1209261231709156,3.23828125,2.67578125,204794940.28225675,0.020577327265946917,242671915428.87787,-0.00023719895679091574,-2.3833208741880005e-14,6369734529861.706,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46171875,0.9608344128907409,1.24609375,1.10546875,639434.0582523555,7.495385044302004e-05,18490493645.32652,0.00011859947839545787,1.3902117742319347e-14,1293031511505.369,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46171875,1.056759132354457,1.24609375,1.10546875,639434.0582523555,6.815009842769287e-05,18490493645.32652,0.00011859947839545787,1.2640187087021984e-14,1293031511505.369,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46171875,1.056759132354457,1.24609375,2.95703125,217496775.35705143,0.02318053981797623,95446565048.22421,-0.00023719895679091574,-2.5280374174043967e-14,2426174975022.658,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46171875,1.056759132354457,3.82421875,1.10546875,194581464.61648056,0.02073825407745856,187343294107.88983,0.0007829984518632658,8.345101558877768e-14,5259545454742.146,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46953125,1.0009791673161346,1.64453125,2.44140625,75350274.16970105,0.008478256091333666,110249982302.70694,-0.0005693984435248197,-6.406752829243705e-14,3972502759945.4424,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46953125,1.0009791673161346,2.34765625,2.27734375,58246519.293347895,0.00655377717519153,187107792864.17816,0.0004272000166768923,4.806765713222986e-14,6415643306657.169,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46953125,1.0009791673161346,2.34765625,2.44140625,84618166.70199536,0.009521060078201518,190444141378.78094,0.0004272000166768923,4.806765713222986e-14,6415643306657.169,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46953125,1.0147404821612356,2.34765625,2.44140625,84618166.70199536,0.009391941049544855,190444141378.78094,0.0004272000166768923,4.741579177818964e-14,6415643306657.169,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46953125,1.0412889601443653,3.75390625,2.53515625,268132943.0238639,0.029001846102919254,258331929766.09955,0.0004272000166768923,4.620688901223559e-14,6415643306657.169,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.46953125,1.0993815907860882,3.98828125,2.18359375,304991867.41275775,0.031245431831995588,254947062732.14493,0.0004272000166768923,4.376526204759672e-14,6415643306657.169,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.47734375,1.1503102943129275,3.21484375,1.01171875,66983954.70767988,0.006558469614224506,165565356126.68784,-0.0006643989734678078,-6.505200384519817e-14,4883146335600.371,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.47734375,1.1566688586068414,2.98046875,3.61328125,260307188.41229025,0.025346841605278933,238211966589.45142,-0.0009015979302587235,-8.779112121068192e-14,6438597695054.905,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.48515625,0.918323458468491,1.64453125,1.66796875,8298029.7733960375,0.0010177146890485442,85450586956.67537,-0.00023719895679091574,-2.909134687935816e-14,3992434497435.095,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.48515625,0.918323458468491,1.64453125,3.70703125,218428309.24951026,0.02678921441568743,117773240443.69641,-0.00023719895679091574,-2.909134687935816e-14,3992434497435.095,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.48515625,0.918323458468491,3.00390625,3.70703125,262690914.24806035,0.03221781668787983,240128726023.48553,0.0004272000166768923,5.239409161048649e-14,6461552083452.636,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.48515625,0.9629402708890371,2.44140625,2.60546875,126219389.1629651,0.014762960477240163,202115914088.0583,0.0004272000166768923,4.996646714820105e-14,6461552083452.636,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.48515625,1.0048977157202132,1.83203125,3.51953125,219845456.57385185,0.024640094455221775,140993259562.42426,-0.00023719895679091574,-2.6585060210443224e-14,5555685989382.013,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.48515625,1.13915374879959,1.64453125,3.70703125,218428309.24951026,0.02159599971276229,117773240443.69641,-0.00023719895679091574,-2.345185301449481e-14,3992434497435.095,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.49296875,0.9522228011096114,2.83984375,2.13671875,63149183.42093736,0.007469231071711694,218440982747.96405,-0.0009015979302587235,-1.0664022731680557e-13,6484506471850.369,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.49296875,1.087272589462704,2.60546875,2.13671875,50498349.268734604,0.005231009092772612,205153730041.4293,-0.0009015979302587235,-9.339447802758901e-14,6484506471850.369,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.49296875,1.087272589462704,2.83984375,2.13671875,63149183.42093736,0.006541480215881249,218440982747.96405,-0.0009015979302587235,-9.339447802758901e-14,6484506471850.369,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.49296875,1.087272589462704,2.83984375,2.48828125,114349927.90784767,0.011845248831018524,226595705522.90244,-0.0009015979302587235,-9.339447802758901e-14,6484506471850.369,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.50078125,0.8496897056870726,1.41015625,1.50390625,4193659.736188853,0.0005558781018658459,57792927975.01382,8.304987168347598e-05,1.1008428898804135e-14,2778207163673.477,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.50078125,1.0068594370505117,3.94140625,1.22265625,254346856.6508936,0.028451440679759125,204603664978.6676,0.0006643989734678078,7.4320194989702e-14,6073368043051.237,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.50078125,1.0308354631344838,3.33203125,2.46484375,163157883.07999033,0.017826473733194122,248836108629.6839,0.0004272000166768923,4.667546386573995e-14,6507460860248.103,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.50078125,1.1921350774293704,1.92578125,1.22265625,4538948.424652193,0.00042882146254343245,83935521223.85947,0.0006643989734678078,6.276972392270623e-14,5302533202696.195,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.50078125,1.1921350774293704,3.94140625,1.22265625,254346856.6508936,0.0240296608064496,204603664978.6676,0.0006643989734678078,6.276972392270623e-14,6073368043051.237,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.50078125,1.1921350774293704,3.94140625,3.12109375,470557411.287653,0.04445635826639406,271066568423.0582,0.0004272000166768923,4.036012723894328e-14,6507460860248.103,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.50859375,0.9587110398556346,2.37109375,2.98046875,228636841.85600924,0.02685995104468497,202883391313.70456,0.0004272000166768923,5.0186887822113895e-14,6530415248645.835,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.50859375,1.059075065806282,2.69921875,3.33203125,239988294.84818962,0.025521726436483205,226539210987.8898,0.0004272000166768923,4.543089056149839e-14,6530415248645.835,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.51640625,0.9970621224255843,1.92578125,1.73828125,12412508.237907095,0.0014021163843678356,122082826643.64787,-0.00023719895679091574,-2.6793983721663857e-14,5774509446971.139,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.51640625,0.9970621224255843,1.92578125,3.44921875,220784414.58471668,0.024939797756338793,151019741030.57697,-0.00023719895679091574,-2.6793983721663857e-14,5774509446971.139,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.51640625,0.9970621224255843,2.53515625,1.73828125,25592138.572596986,0.002890886847032672,188247021017.67703,-0.00023719895679091574,-2.6793983721663857e-14,6553369637043.567,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.51640625,1.012763541906627,3.98828125,1.92578125,294901256.2167181,0.03279557851057248,252438238689.41394,-0.00023719895679091574,-2.6378582139187805e-14,6553369637043.567,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.51640625,1.0349701803553895,2.72265625,1.38671875,26052714.217114903,0.0028351227772865605,174626231545.8185,0.0,0.0,6345009286247.397,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.51640625,1.0931562830007113,1.92578125,1.73828125,12412508.237907095,0.0012788630132994176,122082826643.64787,-0.00023719895679091574,-2.4438652270675687e-14,5774509446971.139,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.52421875,0.9772856937497285,3.68359375,3.16796875,381552192.36201787,0.043972296189336325,269460677803.88892,-0.0009015979302587235,-1.0390539492802488e-13,6576324025441.303,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.52421875,1.0068594370505117,2.88671875,3.16796875,253345865.2951587,0.028339468994503614,238304436175.59674,-0.0009015979302587235,-1.0085345801995999e-13,6576324025441.303,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.52421875,1.0068594370505117,3.68359375,2.76953125,332048513.76223505,0.03714320953875732,266682672283.81308,-0.0009015979302587235,-1.0085345801995999e-13,6576324025441.303,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.52421875,1.0068594370505117,3.68359375,3.16796875,381552192.36201787,0.04268073020505266,269460677803.88892,-0.0009015979302587235,-1.0085345801995999e-13,6576324025441.303,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.53203125,0.8704977593294185,2.81640625,3.09765625,247816688.58523196,0.03206340380277233,235483851453.1298,0.0004272000166768923,5.527265624224204e-14,6599278413839.034,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.53203125,0.9752714784659196,1.55078125,3.49609375,218139774.99688676,0.025191618448371533,109692942322.97452,-0.00023719895679091574,-2.739264591207081e-14,3419212960769.746,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.53203125,1.0499840344883735,2.20703125,3.37890625,224369434.6287467,0.024067319908101584,185906996324.5461,-0.0009015979302587235,-9.671123810568639e-14,6453892792170.501,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.53203125,1.0499840344883735,2.53515625,2.08984375,44762001.10980938,0.004801462383765147,202590664942.9996,0.0004272000166768923,4.5824242874799324e-14,6599278413839.034,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.53203125,1.0499840344883735,2.53515625,3.37890625,234134758.91914633,0.02511481188976249,218487005444.15125,0.0004272000166768923,4.5824242874799324e-14,6599278413839.034,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.53203125,1.0662247682488415,2.53515625,3.37890625,234134758.91914633,0.02473226312003566,218487005444.15125,0.0004272000166768923,4.512624808939686e-14,6599278413839.034,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.53984375,0.9337752317511586,2.41796875,2.30078125,64290749.01688983,0.0077544833528196844,199706186078.50235,-0.0009015979302587235,-1.0874700089885771e-13,6622232802236.764,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.53984375,0.9671042087359509,3.40234375,1.57421875,105806461.44982561,0.012322126119239737,224936894229.9835,-0.0009015979302587235,-1.0499929071686967e-13,6622232802236.764,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.54765625,0.7936472101683756,3.33203125,1.10546875,87781653.0917959,0.012457273336558125,183827680224.6587,0.0007829984518632658,1.1111690647660137e-13,5512043727117.209,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.54765625,0.7936472101683756,3.33203125,2.01953125,110170707.792774,0.01563454973012951,242528939830.42575,0.0004272000166768923,6.062482523040579e-14,6645187190634.498,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.54765625,0.7936472101683756,3.94140625,2.01953125,283996292.62446964,0.04030249282378586,258410028690.56204,0.0004272000166768923,6.062482523040579e-14,6645187190634.498,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.54765625,0.918323458468491,1.64453125,3.70703125,218471741.46423203,0.02679454117446118,118911683468.50214,-0.0005693984435248197,-6.983406612428047e-14,4072161447393.705,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.54765625,1.1060180479435355,3.33203125,2.01953125,110170707.792774,0.011218909852897339,242528939830.42575,0.0004272000166768923,4.350265667049336e-14,6645187190634.498,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.54765625,1.13915374879959,3.00390625,1.66796875,54466775.24541565,0.005385128267469396,214093615427.85785,0.0004272000166768923,4.223725152268419e-14,6645187190634.498,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.55546875,0.9691645368655163,2.27734375,3.44921875,226299410.2984345,0.026298600667947043,196567674830.7476,0.0004272000166768923,4.9645567476777596e-14,6610433369827.98,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.55546875,1.266006746861746,2.27734375,1.92578125,25821047.6675593,0.0022971247013875637,175026588283.63016,0.0004272000166768923,3.8005108211568845e-14,6610433369827.98,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.55546875,1.266006746861746,2.27734375,3.44921875,226299410.2984345,0.020132334365312376,196567674830.7476,0.0004272000166768923,3.8005108211568845e-14,6610433369827.98,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.55546875,1.266006746861746,3.54296875,3.44921875,349969148.34137917,0.031134398020130388,269567276455.53696,0.0004272000166768923,3.8005108211568845e-14,6668141579032.231,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.56328125,0.90982458861699,1.26953125,3.40234375,217533211.72143847,0.026928653292443098,96408398135.66139,-0.00023719895679091574,-2.936309549335019e-14,2491342613287.849,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.56328125,1.032895791264049,1.97265625,1.31640625,5825967.710626367,0.0006352699289200893,98066303703.65564,0.0009015979302587235,9.83112302571241e-14,5653391109003.618,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.56328125,1.056759132354457,1.12890625,2.91015625,214915395.9164947,0.02290541956017517,92756287336.80005,-0.00021643648887004666,-2.3067535783364096e-14,2279522096598.929,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.56328125,1.0789726519943266,1.12890625,2.55859375,97387956.26730832,0.010165799681388359,87610585917.00275,-0.00021643648887004666,-2.259262925239685e-14,2279522096598.929,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.56328125,1.0789726519943266,1.12890625,2.91015625,214915395.9164947,0.022433850622520506,92756287336.80005,-0.00021643648887004666,-2.259262925239685e-14,2279522096598.929,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.56328125,1.0789726519943266,1.36328125,2.91015625,215192714.61011925,0.02246279841437635,98700004111.26526,-0.0003202488284743917,-3.342903540899972e-14,2685025326986.159,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.57109375,0.8190107761519392,1.76171875,2.39453125,68193644.2237739,0.009377801073830072,126109253091.80147,-0.0009015979302587235,-1.2398525016200287e-13,5153804320358.996,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.57109375,1.1295022406705815,1.05859375,2.79296875,175727735.29048467,0.017522656515315416,90215253303.09595,-0.00021643648887004666,-2.1581921861005598e-14,2229826969732.4517,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.57890625,1.0711842195939418,1.36328125,2.30078125,51671056.9833887,0.005432877491523815,89520084900.45612,-0.00023719895679091574,-2.4939936370501977e-14,2690893417720.219,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.57890625,1.1095180652761387,3.80078125,3.61328125,420119945.8845756,0.042646722047080574,277931527687.6972,-0.0009015979302587235,-9.152194916384851e-14,6737004744225.432,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.57890625,1.1445072579818074,1.36328125,2.30078125,51671056.9833887,0.0050848193362876305,89520084900.45612,-0.00023719895679091574,-2.334215540482259e-14,2690893417720.219,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.57890625,1.1445072579818074,1.36328125,3.26171875,217688307.56614307,0.021422161268191263,99469007063.6945,-0.00023719895679091574,-2.334215540482259e-14,2690893417720.219,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.57890625,1.1445072579818074,2.34765625,2.30078125,62433894.81860672,0.006143963258105186,195694872500.14694,-0.0009015979302587235,-8.872399476577931e-14,6737004744225.432,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.57890625,1.1637325382768064,1.41015625,3.82421875,217786016.39163095,0.021077715888354456,101573982935.44153,-0.00023719895679091574,-2.2956534597990427e-14,2844808549972.432,8878779433.630093,1,0.3103011102795723
Seawall,TCs,TC,1.58671875,0.8658282158919746,1.94921875,3.73046875,221191528.0275138,0.028772890092321403,156320647049.73843,0.0004272000166768923,5.557075009560552e-14,5983412213226.558,8878779433.630093,1,0.3103011102795723
